,user_id,action_1,action_2,action_3,action_4,action_5,prev,current_tariff,prepayment,total,will_stay
323,user_11132,0.0,9.0,8.0,1.0,0.0,3,tariff_25,False,18.0,1
324,user_11133,0.0,3.0,1.0,0.0,0.0,2,tariff_25,False,4.0,0
325,user_11142,0.0,1.0,1.0,0.0,0.0,2,tariff_20,False,2.0,0
326,user_11143,0.0,23.0,2.0,0.0,0.0,3,tariff_15,False,25.0,0
327,user_11147,0.0,13.0,8.0,3.0,0.0,4,tariff_26,False,24.0,1
328,user_11154,0.0,2.0,2.0,0.0,0.0,1,tariff_25,False,4.0,0
329,user_11155,0.0,3.0,1.0,0.0,0.0,2,tariff_25,False,4.0,1
330,user_11157,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
331,user_11167,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
332,user_1117,0.0,2.0,1.0,0.0,0.0,2,tariff_25,False,3.0,0
333,user_11172,0.0,39.0,1.0,0.0,1.0,3,tariff_15,True,41.0,1
334,user_11173,0.0,1.0,0.0,0.0,0.0,4,tariff_11,True,1.0,1
335,user_11174,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
336,user_11179,0.0,7.0,0.0,0.0,0.0,4,tariff_25,False,7.0,0
337,user_11183,0.0,5.0,1.0,0.0,0.0,1,tariff_25,False,6.0,1
338,user_11184,0.0,170.0,141.0,23.0,0.0,4,tariff_25,True,334.0,1
339,user_11186,0.0,1.0,1.0,0.0,0.0,4,tariff_7,True,2.0,0
340,user_11188,0.0,93.0,23.0,7.0,0.0,4,tariff_11,False,123.0,1
341,user_11198,0.0,4.0,3.0,0.0,0.0,2,tariff_2,False,7.0,0
342,user_112,0.0,4.0,2.0,1.0,0.0,1,tariff_25,False,7.0,0
343,user_1121,48.0,0.0,0.0,0.0,0.0,2,tariff_15,False,48.0,1
344,user_11229,0.0,2.0,0.0,0.0,0.0,3,tariff_25,True,2.0,0
345,user_1123,0.0,2.0,1.0,0.0,0.0,1,tariff_25,False,3.0,1
346,user_11236,0.0,4.0,1.0,0.0,0.0,3,tariff_14,False,5.0,1
347,user_11238,0.0,7.0,1.0,0.0,0.0,3,tariff_20,False,8.0,0
348,user_1124,0.0,75.0,62.0,23.0,0.0,4,tariff_25,False,160.0,1
349,user_11248,0.0,8.0,1.0,0.0,0.0,1,tariff_15,False,9.0,0
350,user_11250,0.0,678.0,209.0,22.0,0.0,2,tariff_7,True,909.0,1
351,user_11253,0.0,33.0,6.0,0.0,0.0,1,tariff_26,False,39.0,0
352,user_11254,0.0,2.0,1.0,0.0,0.0,3,tariff_25,False,3.0,1
353,user_11255,0.0,3.0,2.0,0.0,0.0,3,tariff_10,False,5.0,1
354,user_11261,0.0,5.0,1.0,0.0,0.0,1,tariff_15,False,6.0,0
355,user_11262,0.0,7.0,4.0,2.0,0.0,1,tariff_25,False,13.0,1
356,user_11263,0.0,2.0,0.0,0.0,0.0,3,tariff_14,True,2.0,1
357,user_1127,0.0,12.0,10.0,0.0,0.0,4,tariff_25,False,22.0,0
358,user_11272,0.0,2.0,1.0,1.0,0.0,1,tariff_10,False,4.0,0
359,user_11279,0.0,55.0,11.0,1.0,0.0,1,tariff_7,False,67.0,1
360,user_11284,0.0,28.0,8.0,0.0,0.0,4,tariff_15,False,36.0,1
361,user_11288,0.0,9.0,3.0,0.0,0.0,4,tariff_25,False,12.0,1
362,user_11290,0.0,6.0,2.0,0.0,0.0,2,tariff_11,True,8.0,1
363,user_11291,0.0,2.0,2.0,1.0,0.0,1,tariff_20,False,5.0,0
364,user_11292,0.0,5.0,1.0,1.0,0.0,4,tariff_20,False,7.0,1
365,user_11293,0.0,2.0,1.0,0.0,0.0,1,tariff_10,False,3.0,0
366,user_11299,0.0,10.0,1.0,1.0,0.0,1,tariff_15,True,12.0,0
367,user_11303,0.0,3.0,3.0,0.0,0.0,1,tariff_15,False,6.0,1
368,user_11306,0.0,11.0,2.0,1.0,0.0,1,tariff_20,False,14.0,0
369,user_11308,3.0,0.0,0.0,0.0,0.0,1,tariff_14,True,3.0,1
370,user_11314,0.0,3.0,0.0,0.0,0.0,1,tariff_25,False,3.0,0
371,user_1132,0.0,3.0,0.0,0.0,0.0,1,tariff_25,True,3.0,1
372,user_11324,0.0,1.0,0.0,0.0,0.0,1,tariff_11,False,1.0,0
373,user_11328,0.0,20.0,9.0,1.0,0.0,3,tariff_25,True,30.0,0
374,user_11329,0.0,1.0,1.0,0.0,0.0,3,tariff_25,False,2.0,1
375,user_1133,0.0,14.0,2.0,0.0,0.0,2,tariff_20,False,16.0,0
376,user_11336,0.0,1.0,1.0,0.0,0.0,1,tariff_4,False,2.0,0
377,user_11343,0.0,7.0,6.0,0.0,0.0,2,tariff_25,False,13.0,1
378,user_11348,0.0,5.0,2.0,0.0,0.0,3,tariff_2,False,7.0,1
379,user_1135,0.0,4.0,4.0,1.0,0.0,4,tariff_25,True,9.0,1
380,user_11351,0.0,27.0,2.0,0.0,0.0,1,tariff_15,False,29.0,0
381,user_11363,0.0,3.0,1.0,0.0,0.0,3,tariff_15,True,4.0,1
382,user_11366,0.0,2.0,1.0,0.0,0.0,2,tariff_10,False,3.0,1
383,user_11375,0.0,72.0,30.0,1.0,0.0,2,tariff_7,True,103.0,1
384,user_11376,0.0,4.0,3.0,3.0,0.0,4,tariff_20,False,10.0,1
385,user_11379,0.0,4.0,3.0,0.0,0.0,3,tariff_15,True,7.0,1
386,user_11383,0.0,18.0,0.0,0.0,0.0,3,tariff_25,False,18.0,1
387,user_11384,0.0,1.0,1.0,0.0,0.0,1,tariff_4,False,2.0,0
388,user_11388,0.0,2.0,3.0,0.0,0.0,2,tariff_7,True,5.0,1
389,user_11399,0.0,5.0,1.0,0.0,0.0,1,tariff_25,False,6.0,0
390,user_11401,0.0,3.0,3.0,0.0,0.0,3,tariff_25,False,6.0,1
391,user_11409,0.0,51.0,1.0,0.0,0.0,2,tariff_11,True,52.0,1
392,user_11415,0.0,13.0,1.0,0.0,0.0,2,tariff_2,False,14.0,0
393,user_11420,0.0,4.0,2.0,0.0,0.0,1,tariff_2,True,6.0,0
394,user_11426,0.0,3.0,1.0,0.0,0.0,1,tariff_25,False,4.0,0
395,user_11432,0.0,6.0,5.0,0.0,0.0,1,tariff_25,False,11.0,0
396,user_11436,0.0,1.0,1.0,0.0,0.0,3,tariff_25,True,2.0,0
397,user_11438,0.0,2.0,0.0,0.0,0.0,3,tariff_15,True,2.0,0
398,user_1144,0.0,35.0,3.0,3.0,0.0,4,tariff_25,False,41.0,1
399,user_11444,0.0,2.0,1.0,0.0,0.0,4,tariff_25,False,3.0,1
400,user_11448,0.0,1.0,1.0,1.0,0.0,1,tariff_25,False,3.0,0
401,user_11452,0.0,5.0,4.0,0.0,0.0,2,tariff_25,False,9.0,0
402,user_11453,0.0,1.0,0.0,0.0,0.0,2,tariff_25,True,1.0,1
403,user_11454,0.0,15.0,2.0,0.0,0.0,3,tariff_25,False,17.0,1
404,user_11455,0.0,3.0,2.0,0.0,0.0,3,tariff_25,True,5.0,0
405,user_11456,0.0,2.0,1.0,0.0,0.0,3,tariff_20,False,3.0,0
406,user_11457,0.0,14.0,4.0,0.0,0.0,3,tariff_15,False,18.0,1
407,user_11458,0.0,21.0,1.0,0.0,0.0,3,tariff_7,False,22.0,1
408,user_11459,0.0,135.0,16.0,1.0,0.0,3,tariff_15,False,152.0,1
409,user_11464,0.0,122.0,1.0,0.0,0.0,3,tariff_10,False,123.0,1
410,user_11471,0.0,0.0,1.0,0.0,0.0,3,tariff_25,False,1.0,0
411,user_11476,3.0,48.0,4.0,1.0,0.0,4,tariff_15,False,56.0,1
412,user_11477,0.0,36.0,10.0,0.0,0.0,1,tariff_4,False,46.0,1
413,user_11479,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
414,user_11481,0.0,9.0,7.0,0.0,0.0,1,tariff_25,False,16.0,1
415,user_11483,0.0,52.0,4.0,0.0,0.0,1,tariff_10,False,56.0,0
416,user_11484,0.0,3.0,1.0,1.0,0.0,4,tariff_7,True,5.0,0
417,user_11486,0.0,13.0,8.0,3.0,1.0,4,tariff_25,False,25.0,1
418,user_1149,4.0,18.0,12.0,3.0,0.0,4,tariff_15,False,37.0,1
419,user_11498,0.0,2.0,1.0,0.0,0.0,1,tariff_25,False,3.0,1
420,user_11499,0.0,56.0,6.0,1.0,1.0,4,tariff_15,False,64.0,0
421,user_115,0.0,11.0,2.0,1.0,0.0,4,tariff_11,False,14.0,1
422,user_11502,0.0,5.0,1.0,1.0,0.0,4,tariff_1,False,7.0,1
423,user_11508,0.0,24.0,3.0,1.0,0.0,3,tariff_25,False,28.0,1
424,user_11509,0.0,34.0,32.0,22.0,0.0,3,tariff_25,False,88.0,1
425,user_11511,0.0,32.0,25.0,5.0,0.0,4,tariff_25,False,62.0,1
426,user_11512,385.0,14.0,0.0,0.0,0.0,3,tariff_11,True,399.0,1
427,user_11518,0.0,4.0,0.0,0.0,0.0,3,tariff_15,False,4.0,1
428,user_11524,0.0,21.0,3.0,0.0,0.0,2,tariff_15,False,24.0,0
429,user_11541,0.0,17.0,2.0,0.0,0.0,2,tariff_10,False,19.0,0
430,user_11543,0.0,5.0,0.0,0.0,0.0,4,tariff_14,True,5.0,1
431,user_11545,0.0,30.0,6.0,5.0,0.0,3,tariff_15,False,41.0,0
432,user_11552,0.0,2.0,1.0,1.0,0.0,1,tariff_25,True,4.0,0
433,user_11556,0.0,3.0,1.0,0.0,0.0,1,tariff_25,False,4.0,0
434,user_11563,0.0,3.0,1.0,0.0,0.0,1,tariff_25,False,4.0,0
435,user_11564,0.0,26.0,11.0,1.0,0.0,3,tariff_7,True,38.0,1
436,user_11567,0.0,20.0,1.0,0.0,0.0,3,tariff_11,False,21.0,1
437,user_11571,0.0,4.0,2.0,0.0,0.0,2,tariff_25,False,6.0,1
438,user_11575,0.0,0.0,0.0,1.0,0.0,3,tariff_25,False,1.0,0
439,user_11576,0.0,15.0,5.0,3.0,0.0,2,tariff_25,True,23.0,1
440,user_11585,0.0,10.0,5.0,0.0,0.0,3,tariff_26,False,15.0,1
441,user_11594,0.0,27.0,18.0,0.0,0.0,4,tariff_11,False,45.0,1
442,user_11595,0.0,1.0,1.0,1.0,0.0,1,tariff_20,False,3.0,0
443,user_11602,0.0,49.0,15.0,1.0,0.0,3,tariff_7,True,65.0,1
444,user_11606,0.0,11.0,9.0,5.0,0.0,2,tariff_25,False,25.0,1
445,user_11608,0.0,6.0,1.0,0.0,0.0,1,tariff_10,False,7.0,0
446,user_11609,0.0,3.0,1.0,0.0,0.0,1,tariff_25,False,4.0,0
447,user_11616,0.0,21.0,1.0,1.0,0.0,4,tariff_11,False,23.0,1
448,user_11619,0.0,66.0,17.0,0.0,0.0,1,tariff_2,False,83.0,1
449,user_11624,0.0,12.0,0.0,0.0,0.0,2,tariff_1,False,12.0,0
450,user_11629,0.0,5.0,2.0,2.0,0.0,2,tariff_25,False,9.0,0
451,user_11634,0.0,4.0,2.0,0.0,0.0,4,tariff_11,False,6.0,1
452,user_11635,0.0,278.0,260.0,28.0,0.0,4,tariff_14,True,566.0,1
453,user_11636,0.0,4.0,1.0,0.0,0.0,2,tariff_25,False,5.0,0
454,user_11638,0.0,9.0,6.0,1.0,0.0,1,tariff_20,False,16.0,0
455,user_11639,0.0,78.0,48.0,7.0,0.0,3,tariff_15,False,133.0,1
456,user_1164,0.0,16.0,9.0,0.0,0.0,4,tariff_25,False,25.0,1
457,user_11640,0.0,32.0,15.0,0.0,0.0,2,tariff_4,False,47.0,1
458,user_11643,0.0,52.0,5.0,0.0,0.0,4,tariff_25,True,57.0,1
459,user_11646,0.0,22.0,6.0,1.0,0.0,2,tariff_11,False,29.0,1
460,user_11648,0.0,2.0,1.0,0.0,0.0,1,tariff_25,False,3.0,0
461,user_11658,0.0,41.0,29.0,13.0,0.0,4,tariff_15,True,83.0,1
462,user_11659,0.0,45.0,17.0,6.0,0.0,3,tariff_25,False,68.0,1
463,user_11662,0.0,1.0,1.0,0.0,0.0,2,tariff_15,False,2.0,1
464,user_11666,0.0,11.0,3.0,2.0,0.0,1,tariff_20,False,16.0,0
465,user_11675,0.0,34.0,17.0,0.0,0.0,2,tariff_15,False,51.0,1
466,user_11686,0.0,9.0,1.0,0.0,0.0,2,tariff_25,False,10.0,0
467,user_1169,0.0,43.0,4.0,0.0,0.0,3,tariff_15,False,47.0,0
468,user_11690,0.0,11.0,9.0,0.0,0.0,3,tariff_2,False,20.0,1
469,user_11691,0.0,0.0,1.0,1.0,0.0,4,tariff_26,False,2.0,1
470,user_11693,0.0,1.0,1.0,1.0,0.0,1,tariff_25,True,3.0,1
471,user_11695,0.0,15.0,7.0,1.0,0.0,1,tariff_2,False,23.0,1
472,user_1170,0.0,1.0,0.0,0.0,0.0,2,tariff_25,True,1.0,0
473,user_11705,0.0,14.0,6.0,0.0,0.0,2,tariff_7,True,20.0,1
474,user_11707,2.0,5.0,0.0,0.0,0.0,1,tariff_15,False,7.0,1
475,user_11709,0.0,25.0,13.0,7.0,0.0,3,tariff_25,False,45.0,1
476,user_11711,0.0,43.0,4.0,1.0,0.0,4,tariff_7,True,48.0,1
477,user_11712,0.0,12.0,6.0,0.0,0.0,4,tariff_15,False,18.0,1
478,user_11717,0.0,45.0,19.0,3.0,2.0,4,tariff_15,False,69.0,1
479,user_11719,0.0,10.0,1.0,0.0,0.0,1,tariff_25,False,11.0,1
480,user_1172,3.0,25.0,18.0,1.0,0.0,4,tariff_7,True,47.0,1
481,user_11727,0.0,9.0,2.0,1.0,0.0,1,tariff_4,False,12.0,0
482,user_11729,0.0,14.0,7.0,0.0,0.0,4,tariff_7,True,21.0,1
483,user_11731,0.0,1.0,1.0,0.0,0.0,1,tariff_15,False,2.0,0
484,user_11732,0.0,5.0,1.0,0.0,0.0,1,tariff_15,False,6.0,0
485,user_11739,0.0,26.0,3.0,1.0,2.0,2,tariff_2,False,32.0,0
486,user_11740,0.0,8.0,4.0,0.0,0.0,2,tariff_25,False,12.0,1
487,user_11745,0.0,41.0,8.0,1.0,1.0,3,tariff_11,False,51.0,1
488,user_11746,0.0,6.0,2.0,0.0,0.0,1,tariff_1,False,8.0,1
489,user_11747,0.0,142.0,101.0,19.0,0.0,3,tariff_25,True,262.0,1
490,user_11759,19.0,12.0,0.0,0.0,0.0,4,tariff_6,False,31.0,1
491,user_11760,0.0,20.0,4.0,1.0,0.0,3,tariff_10,False,25.0,0
492,user_11763,0.0,30.0,9.0,1.0,0.0,3,tariff_1,False,40.0,1
493,user_11764,0.0,34.0,16.0,9.0,0.0,4,tariff_14,True,59.0,1
494,user_11776,0.0,1.0,1.0,0.0,0.0,1,tariff_20,False,2.0,0
495,user_11780,0.0,8.0,2.0,0.0,0.0,1,tariff_15,False,10.0,0
496,user_11782,0.0,268.0,81.0,13.0,0.0,4,tariff_15,False,362.0,1
497,user_11783,0.0,33.0,4.0,0.0,0.0,2,tariff_1,False,37.0,1
498,user_11787,0.0,21.0,4.0,0.0,0.0,1,tariff_10,False,25.0,0
499,user_11788,0.0,5.0,2.0,1.0,0.0,1,tariff_25,False,8.0,0
500,user_11791,0.0,2.0,1.0,0.0,1.0,1,tariff_25,False,4.0,0
501,user_11794,0.0,23.0,13.0,0.0,0.0,4,tariff_15,True,36.0,1
502,user_11795,0.0,29.0,2.0,1.0,0.0,2,tariff_25,False,32.0,1
503,user_11813,1.0,77.0,67.0,22.0,0.0,3,tariff_11,True,167.0,1
504,user_11817,0.0,14.0,4.0,0.0,0.0,4,tariff_7,True,18.0,1
505,user_11818,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
506,user_1182,0.0,33.0,13.0,10.0,0.0,3,tariff_15,False,56.0,1
507,user_11822,0.0,4.0,2.0,0.0,0.0,1,tariff_15,False,6.0,0
508,user_11823,0.0,16.0,10.0,0.0,0.0,3,tariff_1,False,26.0,1
509,user_11825,0.0,2.0,1.0,0.0,0.0,3,tariff_25,False,3.0,1
510,user_11830,0.0,24.0,11.0,0.0,0.0,4,tariff_15,False,35.0,1
511,user_11834,0.0,6.0,1.0,0.0,0.0,4,tariff_1,False,7.0,1
512,user_11836,0.0,40.0,18.0,4.0,0.0,3,tariff_15,False,62.0,0
513,user_11838,0.0,67.0,45.0,8.0,0.0,3,tariff_1,False,120.0,1
514,user_11846,0.0,28.0,2.0,0.0,0.0,1,tariff_10,False,30.0,0
515,user_11847,0.0,4.0,3.0,0.0,0.0,2,tariff_15,False,7.0,0
516,user_11848,0.0,22.0,19.0,12.0,0.0,4,tariff_25,False,53.0,1
517,user_11850,0.0,4.0,2.0,0.0,0.0,3,tariff_1,False,6.0,1
518,user_11851,0.0,3.0,3.0,0.0,0.0,4,tariff_25,True,6.0,1
519,user_11852,0.0,34.0,17.0,4.0,0.0,2,tariff_10,False,55.0,0
520,user_11856,0.0,1.0,1.0,0.0,0.0,2,tariff_25,False,2.0,1
521,user_11864,0.0,13.0,6.0,6.0,0.0,2,tariff_20,False,25.0,0
522,user_11865,0.0,60.0,7.0,1.0,0.0,3,tariff_2,False,68.0,0
523,user_11869,0.0,3.0,1.0,0.0,0.0,1,tariff_10,False,4.0,0
524,user_11871,0.0,12.0,7.0,0.0,3.0,1,tariff_26,False,22.0,1
525,user_11875,11.0,0.0,0.0,0.0,0.0,3,tariff_15,False,11.0,0
526,user_11877,0.0,5.0,4.0,0.0,0.0,2,tariff_15,False,9.0,1
527,user_1188,0.0,5.0,2.0,0.0,0.0,2,tariff_25,False,7.0,0
528,user_11892,0.0,74.0,4.0,0.0,0.0,3,tariff_15,False,78.0,0
529,user_11905,0.0,1.0,1.0,1.0,0.0,1,tariff_25,False,3.0,0
530,user_11906,0.0,1.0,1.0,0.0,0.0,2,tariff_25,False,2.0,0
531,user_11910,0.0,3.0,1.0,1.0,0.0,2,tariff_25,False,5.0,1
532,user_11915,0.0,0.0,1.0,0.0,0.0,3,tariff_25,False,1.0,0
533,user_11916,0.0,5.0,0.0,0.0,0.0,1,tariff_15,True,5.0,0
534,user_11920,0.0,61.0,23.0,0.0,0.0,4,tariff_15,False,84.0,1
535,user_11921,0.0,3.0,1.0,0.0,0.0,3,tariff_25,False,4.0,0
536,user_11922,0.0,24.0,5.0,2.0,0.0,4,tariff_25,True,31.0,0
537,user_11929,0.0,1.0,1.0,1.0,0.0,1,tariff_25,False,3.0,1
538,user_11930,1.0,42.0,6.0,1.0,0.0,4,tariff_7,False,50.0,1
539,user_11931,0.0,5.0,5.0,0.0,0.0,2,tariff_25,True,10.0,1
540,user_11932,0.0,23.0,4.0,0.0,0.0,3,tariff_15,False,27.0,1
541,user_11938,0.0,18.0,5.0,1.0,0.0,2,tariff_11,True,24.0,1
542,user_11939,0.0,2.0,2.0,0.0,0.0,1,tariff_25,False,4.0,0
543,user_11942,0.0,9.0,1.0,0.0,0.0,2,tariff_2,False,10.0,1
544,user_11955,0.0,67.0,7.0,2.0,0.0,1,tariff_20,False,76.0,0
545,user_11969,0.0,31.0,4.0,1.0,0.0,1,tariff_25,False,36.0,1
546,user_11974,0.0,21.0,2.0,0.0,0.0,3,tariff_26,False,23.0,1
547,user_11977,0.0,14.0,1.0,0.0,0.0,2,tariff_25,False,15.0,0
548,user_11980,0.0,2.0,2.0,0.0,0.0,1,tariff_4,False,4.0,0
549,user_11986,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,1
550,user_11989,0.0,4.0,4.0,0.0,0.0,1,tariff_10,False,8.0,0
551,user_11990,1.0,50.0,38.0,8.0,0.0,4,tariff_15,False,97.0,1
552,user_11992,0.0,85.0,1.0,0.0,0.0,2,tariff_25,True,86.0,1
553,user_11995,0.0,106.0,11.0,0.0,0.0,4,tariff_11,False,117.0,1
554,user_120,0.0,1.0,1.0,0.0,0.0,1,tariff_25,False,2.0,0
555,user_12001,0.0,3.0,0.0,0.0,0.0,1,tariff_25,True,3.0,0
556,user_12002,0.0,16.0,5.0,1.0,0.0,4,tariff_1,False,22.0,1
557,user_12009,0.0,1.0,0.0,0.0,0.0,3,tariff_11,True,1.0,0
558,user_12010,0.0,1.0,0.0,0.0,0.0,3,tariff_25,False,1.0,0
559,user_12012,40.0,41.0,7.0,0.0,0.0,3,tariff_6,False,88.0,1
560,user_12016,0.0,16.0,10.0,2.0,0.0,1,tariff_11,True,28.0,1
561,user_12017,0.0,11.0,1.0,1.0,0.0,2,tariff_10,False,13.0,0
562,user_12019,0.0,2.0,2.0,1.0,0.0,4,tariff_20,False,5.0,0
563,user_1202,0.0,82.0,52.0,11.0,0.0,2,tariff_7,True,145.0,1
564,user_12030,0.0,2.0,2.0,0.0,0.0,1,tariff_15,False,4.0,0
565,user_12033,0.0,2.0,1.0,1.0,0.0,1,tariff_25,False,4.0,0
566,user_12034,0.0,3.0,1.0,2.0,0.0,2,tariff_25,False,6.0,0
567,user_12040,0.0,12.0,1.0,0.0,0.0,4,tariff_4,False,13.0,1
568,user_12041,0.0,13.0,1.0,1.0,0.0,1,tariff_25,False,15.0,0
569,user_12044,0.0,41.0,7.0,1.0,0.0,3,tariff_15,False,49.0,1
570,user_12047,0.0,2.0,0.0,0.0,0.0,4,tariff_11,False,2.0,1
571,user_12048,0.0,8.0,1.0,0.0,0.0,1,tariff_25,False,9.0,0
572,user_12054,0.0,9.0,1.0,0.0,0.0,1,tariff_10,False,10.0,1
573,user_12059,0.0,6.0,1.0,0.0,0.0,3,tariff_15,True,7.0,1
574,user_12062,0.0,11.0,5.0,0.0,0.0,2,tariff_25,False,16.0,1
575,user_12063,0.0,61.0,31.0,3.0,0.0,4,tariff_7,True,95.0,1
576,user_12065,0.0,1.0,1.0,0.0,0.0,2,tariff_10,False,2.0,1
577,user_12066,0.0,17.0,1.0,1.0,0.0,1,tariff_24,False,19.0,0
578,user_12067,0.0,2.0,2.0,1.0,0.0,2,tariff_10,False,5.0,0
579,user_1208,0.0,4.0,1.0,1.0,0.0,2,tariff_20,False,6.0,1
580,user_12081,0.0,2.0,1.0,0.0,0.0,1,tariff_25,False,3.0,0
581,user_12086,0.0,6.0,4.0,0.0,0.0,3,tariff_10,False,10.0,1
582,user_12087,0.0,2.0,1.0,1.0,1.0,2,tariff_11,False,5.0,0
583,user_12088,0.0,26.0,15.0,0.0,0.0,4,tariff_25,False,41.0,1
584,user_121,0.0,7.0,3.0,0.0,0.0,2,tariff_11,False,10.0,1
585,user_12101,0.0,10.0,4.0,0.0,0.0,3,tariff_1,False,14.0,0
586,user_12105,0.0,3.0,2.0,0.0,0.0,1,tariff_25,False,5.0,0
587,user_12106,0.0,10.0,4.0,1.0,0.0,4,tariff_7,True,15.0,1
588,user_1211,0.0,99.0,7.0,0.0,0.0,3,tariff_15,False,106.0,1
589,user_12111,0.0,19.0,6.0,0.0,0.0,3,tariff_3,True,25.0,1
590,user_12113,0.0,16.0,16.0,4.0,0.0,2,tariff_25,False,36.0,1
591,user_12120,0.0,7.0,2.0,2.0,0.0,2,tariff_25,False,11.0,0
592,user_12128,0.0,2.0,0.0,0.0,0.0,2,tariff_25,True,2.0,0
593,user_1213,0.0,2.0,2.0,2.0,0.0,2,tariff_25,False,6.0,0
594,user_12133,0.0,1.0,1.0,1.0,0.0,1,tariff_25,False,3.0,0
595,user_12137,0.0,131.0,1.0,1.0,0.0,3,tariff_7,True,133.0,1
596,user_12139,0.0,60.0,10.0,0.0,3.0,3,tariff_15,False,73.0,1
597,user_1214,0.0,10.0,0.0,0.0,0.0,1,tariff_10,False,10.0,1
598,user_12148,0.0,3.0,1.0,0.0,0.0,4,tariff_26,False,4.0,0
599,user_12150,0.0,4.0,3.0,0.0,0.0,1,tariff_25,False,7.0,0
600,user_12152,0.0,5.0,3.0,1.0,0.0,3,tariff_1,False,9.0,0
601,user_12156,0.0,7.0,0.0,0.0,0.0,3,tariff_25,True,7.0,0
602,user_12160,0.0,7.0,3.0,1.0,0.0,2,tariff_4,False,11.0,1
603,user_12161,0.0,3.0,1.0,0.0,0.0,1,tariff_20,False,4.0,1
604,user_12162,0.0,28.0,9.0,0.0,0.0,4,tariff_1,False,37.0,1
605,user_12167,0.0,1.0,1.0,0.0,0.0,3,tariff_25,False,2.0,1
606,user_12173,0.0,2.0,1.0,0.0,0.0,3,tariff_25,False,3.0,1
607,user_12175,0.0,12.0,7.0,5.0,2.0,3,tariff_25,False,26.0,0
608,user_12182,0.0,3.0,1.0,0.0,0.0,3,tariff_25,False,4.0,1
609,user_12185,2.0,26.0,7.0,4.0,0.0,2,tariff_7,True,39.0,1
610,user_12186,0.0,8.0,1.0,0.0,1.0,2,tariff_25,False,10.0,1
611,user_12190,0.0,8.0,1.0,0.0,0.0,2,tariff_25,True,9.0,0
612,user_12191,0.0,2.0,2.0,0.0,0.0,1,tariff_25,False,4.0,0
613,user_1220,0.0,1.0,3.0,1.0,0.0,3,tariff_25,True,5.0,0
614,user_12201,0.0,16.0,13.0,1.0,0.0,3,tariff_1,False,30.0,1
615,user_12203,0.0,20.0,3.0,1.0,0.0,2,tariff_15,False,24.0,0
616,user_12204,0.0,62.0,2.0,0.0,0.0,3,tariff_15,False,64.0,1
617,user_12206,0.0,5.0,2.0,3.0,0.0,3,tariff_2,False,10.0,0
618,user_12209,0.0,13.0,7.0,3.0,0.0,3,tariff_7,True,23.0,1
619,user_12210,0.0,33.0,27.0,14.0,0.0,2,tariff_14,True,74.0,1
620,user_12213,0.0,56.0,8.0,1.0,0.0,4,tariff_7,True,65.0,1
621,user_12214,0.0,27.0,7.0,1.0,0.0,4,tariff_11,True,35.0,1
622,user_12215,0.0,137.0,28.0,0.0,0.0,2,tariff_11,True,165.0,1
623,user_12218,0.0,21.0,3.0,1.0,0.0,1,tariff_20,False,25.0,0
624,user_12219,0.0,89.0,15.0,0.0,0.0,1,tariff_15,False,104.0,1
625,user_12220,0.0,7.0,3.0,1.0,0.0,4,tariff_14,True,11.0,1
626,user_12221,0.0,121.0,91.0,30.0,0.0,4,tariff_7,True,242.0,1
627,user_12223,0.0,5.0,3.0,0.0,0.0,1,tariff_25,False,8.0,0
628,user_12229,0.0,3.0,2.0,2.0,0.0,2,tariff_25,False,7.0,0
629,user_12231,0.0,3.0,1.0,0.0,0.0,2,tariff_25,False,4.0,1
630,user_12234,0.0,21.0,6.0,1.0,0.0,4,tariff_7,True,28.0,1
631,user_12237,0.0,23.0,4.0,0.0,0.0,3,tariff_11,True,27.0,1
632,user_12244,0.0,15.0,7.0,0.0,0.0,2,tariff_25,True,22.0,1
633,user_12246,0.0,30.0,10.0,0.0,3.0,4,tariff_15,False,43.0,1
634,user_12252,0.0,54.0,39.0,1.0,0.0,2,tariff_15,False,94.0,1
635,user_12255,0.0,14.0,3.0,0.0,0.0,3,tariff_25,True,17.0,1
636,user_12259,0.0,22.0,3.0,0.0,0.0,3,tariff_15,False,25.0,1
637,user_1226,0.0,15.0,8.0,5.0,0.0,1,tariff_7,False,28.0,1
638,user_12268,0.0,21.0,3.0,0.0,0.0,4,tariff_1,False,24.0,1
639,user_12271,0.0,5.0,2.0,0.0,0.0,3,tariff_11,False,7.0,1
640,user_12273,0.0,20.0,3.0,0.0,0.0,2,tariff_15,False,23.0,0
641,user_12278,0.0,24.0,3.0,0.0,0.0,1,tariff_25,False,27.0,0
642,user_12284,0.0,4.0,1.0,0.0,0.0,1,tariff_25,False,5.0,0
643,user_12288,0.0,25.0,14.0,8.0,0.0,3,tariff_25,False,47.0,1
644,user_12289,0.0,2.0,2.0,0.0,0.0,3,tariff_25,False,4.0,1
645,user_12290,0.0,75.0,12.0,1.0,0.0,1,tariff_15,True,88.0,1
646,user_12303,0.0,3.0,0.0,0.0,0.0,3,tariff_10,False,3.0,1
